Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Southern Africa (FAO),2006,55926000,9869350,,,2.6657999,,3702141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2007,56690000,9755584,,,2.493,,3913178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2008,57438000,15624227,,,3.5874,,4355352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2009,58149000,14889915,,,3.7182,,4004569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2010,58384000,15129234,,,3.5749998,,4231956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2011,59252000,13302089,,,3.4343,,3873341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2012,60162000,14945095,,,3.6141999,,4135107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2013,61100000,14489621,,,3.6148,,4008425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2014,62044000,17016798,,,3.9483,,4309945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2015,62985000,12906897,,,2.9989,,4303882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2016,63915000,10812479,,,3.1778,,3402463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2017,64835000,20055094,,,4.6005,,4359344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2018,65739000,16073407,,,3.9094,,4111475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2019,66629892,14124670,,,3.8393,,3678953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2020,67503630,19245254,,,4.4061,,4367913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Africa (FAO),2021,,20310066,,,4.4097,,4605743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1961,607674000,120845420,,,1.0117999,,119436056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1962,620842000,120046460,,,0.98749995,,121570416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1963,634480000,125466040,,,1.0323,,121544240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1964,648638000,129633070,,,1.0531,,123097832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1965,663349000,117086536,,,0.9456,,123819320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1966,678648000,116212390,,,0.9374,,123967056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1967,694516000,134627970,,,1.0569999,,127371024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1968,710858000,145703570,,,1.1083,,131467856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1969,727545000,151348510,,,1.1298,,133961088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1970,744494000,158198380,,,1.1834999,,133672992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1971,761650000,153675600,,,1.1657,,131836480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1972,779073000,151168020,,,1.1525999,,131155904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1973,796934000,166769740,,,1.2155,,137205824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1974,815469000,153241230,,,1.1522,,132998096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1975,834842000,178390450,,,1.3144,,135719648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1976,855112000,172786140,,,1.2773,,135275808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1977,876210000,190710320,,,1.3819,,138006976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1978,898022000,196300700,,,1.415,,138729968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1979,920359000,180643520,,,1.3097,,137925568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1980,943090000,198037950,,,1.4169999,,139758944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1981,966153000,206943330,,,1.4483,,142885312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1982,989568000,196042740,,,1.4217,,137888400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1983,1013369000,228796100,,,1.5996,,143031776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1984,1037624000,225695630,,,1.5893999,,141998784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1985,1062372000,228729040,,,1.6198,,141212208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1986,1087606000,231872480,,,1.6389999,,141476144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1987,1113253000,221510260,,,1.6233,,136454656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1988,1139168000,250596580,,,1.7714,,141464528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1989,1165168000,269806180,,,1.8921,,142597312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1990,1191112000,267559330,,,1.8938999,,141272096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1991,1216921000,267787020,,,1.9387,,138130384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1992,1242603000,277984860,,,2.0219998,,137478944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1993,1268207000,288940670,,,2.0779,,139055984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1994,1293816000,288670460,,,2.0772998,,138965824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1995,1319492000,292263800,,,2.1136,,138275728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1996,1345223000,301749340,,,2.1682,,139169760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1997,1370943000,306425250,,,2.2059,,138911104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1998,1396588000,318588640,,,2.2693,,140392512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),1999,1422060000,327453470,,,2.3381999,,140044112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2000,1447286000,329830900,,,2.3486,,140438704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2001,1472264000,335055900,,,2.4305,,137856240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2002,1496983000,306964350,,,2.3027,,133305088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2003,1521368000,341480450,,,2.4614,,138732000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2004,1545326000,334039940,,,2.4352,,137173040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2005,1568804000,353253380,,,2.5151,,140454272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2006,1591747000,356210660,,,2.5419,,140133664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2007,1614198000,381723870,,,2.6856,,142135200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2008,1636348000,379731800,,,2.6954,,140883136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2009,1658453000,375187140,,,2.6908,,139431104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2010,1711871000,392452160,,,2.7626,,142057248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2011,1735472000,412330340,,,2.8976,,142299856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2012,1758686000,418424030,,,2.9763,,140585472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2013,1781612000,425913540,,,3.011,,141451168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2014,1804389800,430894270,,,3.0202,,142671456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2015,1827119400,421010000,,,2.9677,,141866016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2016,1849832200,432753200,,,3.102,,139508720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2017,1872494700,449751970,,,3.1776,,141536848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2018,1895060200,457190180,,,3.2732,,139674800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2019,1918211300,471203550,,,3.3757,,139587840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2020,1940369700,487422720,,,3.389,,143823376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Asia (FAO),2021,,507235330,,,3.4833,,145617488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1961,118275000,34489450,,,1.5136,,22786032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1962,119266000,38049800,,,1.6305,,23336882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1963,120272000,37478376,,,1.635,,22923126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1964,121264000,38838290,,,1.7097,,22715778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1965,122214000,38915684,,,1.7465999,,22281096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1966,123115000,42469788,,,1.9387,,21906134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1967,123976000,44667890,,,2.0437,,21856716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1968,124829000,43823724,,,1.9621999,,22334542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1969,125726000,45877652,,,2.0832,,22022328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1970,126690000,43649990,,,2.0075998,,21742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1971,127735000,50038932,,,2.338,,21402612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1972,128839000,47088296,,,2.2236,,21177030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1973,129988000,47059336,,,2.2911,,20540244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1974,131154000,51556490,,,2.4740999,,20838620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1975,132315000,52184464,,,2.5671,,20328248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1976,133465000,51980180,,,2.5363,,20494416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1977,134601000,49969356,,,2.5960999,,19248104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1978,135696000,54301250,,,2.6848,,20225608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1979,136714000,53417280,,,2.6887999,,19866408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1980,137626000,59961270,,,2.9929,,20034788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1981,138424000,52641770,,,2.6785,,19653686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1982,139113000,56789250,,,2.846,,19954172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1983,139707000,55960570,,,2.8067,,19938248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1984,140230000,67042764,,,3.3839998,,19811956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1985,140700000,61725976,,,3.1750998,,19440360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1986,141124000,61630628,,,3.1583,,19513744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1987,141500000,62409480,,,3.2043,,19477078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1988,141834000,64325496,,,3.3249998,,19346248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1989,142134000,61641050,,,3.1712,,19437996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1990,142414000,57134108,,,3.0584998,,18680616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1991,142681000,66379652,,,3.5102,,18910280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1992,143466000,52696540,,,2.9852998,,17651836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1993,143610000,56289950,,,3.3925,,16592692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1994,143746000,55021252,,,3.3147,,16599378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1995,143900000,52137636,,,3.115,,16737716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1996,144064000,62231536,,,3.745,,16617145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1997,144253000,62287600,,,3.6432,,17096912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1998,144510000,64361092,,,3.9048,,16482698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),1999,144890000,59785572,,,3.6832,,16231769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2000,145427000,61901668,,,3.8014998,,16283603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2001,146135000,58737596,,,3.6948998,,15896846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2002,146994000,63731730,,,3.9094,,16302160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2003,147969000,54960620,,,3.4780998,,15801912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2004,149004000,70748104,,,4.4312997,,15965554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2005,150053000,57232464,,,3.6952,,15488462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2006,151166000,59605148,,,4.0092998,,14866843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2007,152155000,61879788,,,4.1596,,14876219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2008,153080000,68267190,,,4.378,,15593098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2009,153896000,57596776,,,4.003,,14388284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2010,154240000,59366188,,,4.2091,,14104235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2011,154659000,62569024,,,4.4725,,13989760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2012,154898000,53827650,,,3.8125,,14118633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2013,155000000,65108464,,,4.5773,,14224217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2014,153041000,62539936,,,4.4575,,14030118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2015,152919000,57605916,,,4.1925,,13740226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2016,152791000,65503012,,,4.7834,,13693695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2017,152652000,50081276,,,3.8086998,,13149102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2018,152492000,63427324,,,4.8638,,13040658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2019,152301420,58576470,,,4.5422997,,12895666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2020,152069550,67607144,,,5.1864,,13035571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Southern Europe (FAO),2021,,63564984,,,4.9052,,12958791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1961,30711868,7501313,0.24424802,244.24802,1.0825,,6929785,0.22563867,2256.3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1962,31052630,9274378,0.29866642,298.66642,1.2787,,7252920,0.23356862,2335.6862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1963,31388554,9418967,0.30007648,300.07648,1.3031,,7228312,0.23028496,2302.8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1964,31747644,8306768,0.2616499,261.6499,1.1784999,,7048402,0.22201338,2220.1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1965,32112016,8872202,0.27628917,276.28916999999996,1.2507,,7093770,0.22090703,2209.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1966,32462272,9233004,0.2844226,284.42260000000005,1.3276,,6954614,0.21423683,2142.3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1967,32814224,10671297,0.3252034,325.2034,1.4806,,7207501,0.21964563,2196.4563000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1968,33157582,11583861,0.34935784,349.35783999999995,1.5690999,,7382517,0.22264944,2226.4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1969,33480508,11452764,0.34207258,342.07258,1.5581,,7350702,0.21955168,2195.5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1970,33792624,10258842,0.30358228,303.58227999999997,1.3802999,,7432455,0.21994312,2199.4312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1971,34133624,13686715,0.40097457,400.97456999999997,1.8405,,7436300,0.2178585,2178.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1972,34515176,12076709,0.34989563,349.89563000000004,1.6111,,7495900,0.21717693,2171.7693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1973,34898150,11641386,0.33358175,333.58175,1.5950999,,7298300,0.20913142,2091.3142000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1974,35329900,13275231,0.3757506,375.75059999999996,1.7656,,7518800,0.21281691,2128.1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1975,35760430,14206900,0.3972799,397.2799,1.9742999,,7195800,0.2012224,2012.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1976,36139070,12771144,0.35338882,353.38882,1.7662,,7230878,0.20008478,2000.8478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1977,36513080,13949322,0.3820363,382.0363,1.9252,,7245747,0.1984425,1984.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1978,36865440,16339367,0.44321638,443.21638,2.1747,,7513302,0.2038034,2038.0339999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1979,37188964,13884855,0.37335956,373.35956,1.9078,,7278067,0.19570503,1957.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1980,37491664,18665640,0.49786106,497.86106,2.4799,,7526907,0.20076215,2007.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1981,37758650,11576278,0.30658615,306.58615,1.5712999,,7367284,0.19511515,1951.1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1982,37982144,13147918,0.3461605,346.16049999999996,1.7643,,7452404,0.19620809,1962.0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1983,38169764,13758534,0.36045635,360.45635,1.8511,,7432467,0.19472133,1947.2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1984,38329930,21032472,0.5487219,548.7219,2.7721,,7587089,0.19794165,1979.4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1985,38471924,20972014,0.5451252,545.1252,2.7621999,,7592592,0.19735411,1973.5411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1986,38590810,16519723,0.42807403,428.07403,2.1431,,7708338,0.19974545,1997.4544999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1987,38694532,20697404,0.5348922,534.8922,2.6267998,,7879247,0.20362689,2036.2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1988,38781724,23833792,0.61456245,614.56245,3.0179,,7897362,0.20363617,2036.3617000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1989,38847320,19697664,0.5070534,507.0534,2.4915,,7905859,0.20351106,2035.1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1990,38889890,18761568,0.48242792,482.42792000000003,2.4845,,7551418,0.19417433,1941.7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1991,38997064,19472662,0.49933663,499.33663,2.4889,,7823778,0.2006248,2006.2479999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1992,39202250,14495661,0.36976606,369.76606,1.9549999,,7414530,0.18913533,1891.3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1993,39420540,17495716,0.44382232,443.82232,2.7173998,,6438388,0.16332571,1633.2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1994,39623732,15249059,0.3848466,384.84659999999997,2.3483,,6493765,0.16388574,1638.8574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1995,39814570,11593293,0.2911822,291.1822,1.7297,,6702545,0.16834404,1683.4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1996,39996476,22385972,0.5596986,559.6986,3.303,,6777458,0.16945139,1694.5139000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1997,40180050,19344464,0.4814445,481.4445,2.7644,,6997814,0.17416142,1741.6142000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1998,40362356,22579122,0.5594104,559.4104,3.3959,,6648975,0.16473208,1647.3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,1999,40542230,18010900,0.44425035,444.25035,2.7052,,6657872,0.16422066,1642.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2000,40741652,24581638,0.603354,603.3539999999999,3.6032999,,6821909,0.16744311,1674.4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2001,40966450,18078872,0.44130924,441.30924,2.8047,,6445908,0.15734603,1573.4603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2002,41477652,21742198,0.52419066,524.19066,3.222,,6748051,0.16269125,1626.9125000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2003,42230268,21445314,0.5078186,507.8186,3.2507,,6597060,0.15621638,1562.1637999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2004,42959670,24842578,0.5782767,578.2767,3.7501,,6624481,0.15420231,1542.0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2005,43685372,14241390,0.32599905,325.99905,2.1592999,,6595493,0.15097715,1509.7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2006,44422824,19088632,0.42970327,429.70327000000003,3.0282,,6303597,0.14189996,1418.9995999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2007,45245784,24538960,0.54234797,542.34797,3.9338999,,6237884,0.13786663,1378.6662999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2008,45966544,23995338,0.5220174,522.0174,3.5735,,6714826,0.14608072,1460.8072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2009,46367772,17894932,0.3859347,385.9347,2.9448,,6076837,0.13105734,1310.5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2010,46572776,19880012,0.42685908,426.85908,3.2914999,,6039751,0.12968415,1296.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2011,46729230,22097144,0.47287625,472.87624999999997,3.6917999,,5985488,0.12808873,1280.8873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2012,46756084,17547278,0.375294,375.29400000000004,2.8425,,6173208,0.13203005,1320.3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2013,46603460,25366792,0.54431134,544.3113400000001,4.0471,,6267941,0.13449518,1344.9517999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2014,46464548,20581146,0.442943,442.943,3.2484999,,6335536,0.13635205,1363.5205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2015,46431344,20149310,0.43395922,433.95921999999996,3.2431,,6212892,0.13380815,1338.0814999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2016,46473320,24056790,0.5176473,517.6473000000001,3.8778,,6203674,0.13348894,1334.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spain,2017,46584170,16653669,0.35749632,357.49631999999997,2.7702,,6011747,0.1290513,1290.5130000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
